INFO     2025-08-20 17:18:31 [lingkuan_refine.conftest;254]  : [2025-08-20 17:18] 测试会话开始: 2025-08-20 17:18:31, 测试组: cloud
INFO     2025-08-20 17:19:05 [lingkuan_refine.commons.variable_manager;111]  : [2025-08-20 17:18] 运行时变量已保存到: D:\pycharm_test\lingkuan_refine\VAR\runtime_vars_cloud.json
INFO     2025-08-20 17:19:05 [lingkuan_refine.commons.variable_manager;111]  : [2025-08-20 17:18] 运行时变量已保存到: D:\pycharm_test\lingkuan_refine\VAR\runtime_vars_cloud.json
INFO     2025-08-20 17:19:05 [lingkuan_refine.commons.variable_manager;111]  : [2025-08-20 17:18] 运行时变量已保存到: D:\pycharm_test\lingkuan_refine\VAR\runtime_vars_cloud.json
INFO     2025-08-20 17:19:05 [lingkuan_refine.commons.variable_manager;111]  : [2025-08-20 17:18] 运行时变量已保存到: D:\pycharm_test\lingkuan_refine\VAR\runtime_vars_cloud.json
INFO     2025-08-20 17:19:05 [lingkuan_refine.commons.variable_manager;111]  : [2025-08-20 17:18] 运行时变量已保存到: D:\pycharm_test\lingkuan_refine\VAR\runtime_vars_cloud.json
INFO     2025-08-20 17:19:05 [lingkuan_refine.commons.variable_manager;111]  : [2025-08-20 17:18] 运行时变量已保存到: D:\pycharm_test\lingkuan_refine\VAR\runtime_vars_cloud.json
INFO     2025-08-20 17:19:05 [lingkuan_refine.commons.variable_manager;111]  : [2025-08-20 17:18] 运行时变量已保存到: D:\pycharm_test\lingkuan_refine\VAR\runtime_vars_cloud.json
INFO     2025-08-20 17:19:05 [lingkuan_refine.commons.variable_manager;111]  : [2025-08-20 17:18] 运行时变量已保存到: D:\pycharm_test\lingkuan_refine\VAR\runtime_vars_cloud.json
INFO     2025-08-20 17:19:05 [lingkuan_refine.commons.variable_manager;111]  : [2025-08-20 17:18] 运行时变量已保存到: D:\pycharm_test\lingkuan_refine\VAR\runtime_vars_cloud.json
INFO     2025-08-20 17:19:05 [lingkuan_refine.commons.variable_manager;111]  : [2025-08-20 17:18] 运行时变量已保存到: D:\pycharm_test\lingkuan_refine\VAR\runtime_vars_cloud.json
INFO     2025-08-20 17:19:05 [lingkuan_refine.commons.variable_manager;111]  : [2025-08-20 17:18] 运行时变量已保存到: D:\pycharm_test\lingkuan_refine\VAR\runtime_vars_cloud.json
INFO     2025-08-20 17:19:05 [lingkuan_refine.commons.variable_manager;111]  : [2025-08-20 17:18] 运行时变量已保存到: D:\pycharm_test\lingkuan_refine\VAR\runtime_vars_cloud.json
INFO     2025-08-20 17:19:05 [lingkuan_refine.commons.variable_manager;111]  : [2025-08-20 17:18] 运行时变量已保存到: D:\pycharm_test\lingkuan_refine\VAR\runtime_vars_cloud.json
INFO     2025-08-20 17:19:05 [lingkuan_refine.commons.variable_manager;111]  : [2025-08-20 17:18] 运行时变量已保存到: D:\pycharm_test\lingkuan_refine\VAR\runtime_vars_cloud.json
INFO     2025-08-20 17:19:05 [lingkuan_refine.commons.variable_manager;111]  : [2025-08-20 17:18] 运行时变量已保存到: D:\pycharm_test\lingkuan_refine\VAR\runtime_vars_cloud.json
INFO     2025-08-20 17:19:06 [lingkuan_refine.commons.api_base;397]  : [2025-08-20 17:19:06] 执行SQL: SELECT * FROM follow_vps WHERE ip_address = %s ORDER BY create_time DESC | 参数: ('39.99.145.155',)
INFO     2025-08-20 17:19:06 [lingkuan_refine.commons.api_base;400]  : [2025-08-20 17:19:06] 查询成功，结果数量: 1 | SQL: SELECT * FROM follow_vps WHERE ip_address = %s ORDER BY create_time DESC
INFO     2025-08-20 17:19:06 [lingkuan_refine.commons.api_base;411]  : [2025-08-20 17:19:06] 查询结果: [{"id": 64, "client_id": "97ea3bb7-81ac-45f3-a238-210fdddf68e3", "name": "39.99.145.155-Allon专用张家口3", "ip_address": "39.99.145.155", "expiry_date": null, "remark": "3", "is_open": 1, "is_active": 1, "copy_status": null, "connection_status": 1, "version": 0, "deleted": 0, "creator": 10000, "create_time": "2024-12-30 11:15:25", "updater": 10101, "update_time": "2025-08-14 17:47:16", "is_syn": 1, "is_flink": 0, "is_select_account": 1, "is_monitor_repair": 1, "is_stop": 0, "is_auto_repair": 1, "is_specialized_repair": 0, "init_status": 0, "sort": null, "group_id": null}]
INFO     2025-08-20 17:19:06 [lingkuan_refine.commons.variable_manager;111]  : [2025-08-20 17:18] 运行时变量已保存到: D:\pycharm_test\lingkuan_refine\VAR\runtime_vars_cloud.json
INFO     2025-08-20 17:19:06 [lingkuan_refine.conftest;61]  : [2025-08-20 17:18] 用例 test_cloudTrader/test_create.py::TestCreate_cloudTrader::test_add_trader 使用默认URL登录: https://uat.atcp.top/api
INFO     2025-08-20 17:19:06 [lingkuan_refine.conftest;83]  : UAT登录尝试 1/3，MFA验证码: 96539
INFO     2025-08-20 17:19:08 [lingkuan_refine.conftest;108]  : UAT登录成功（第1次尝试）
INFO     2025-08-20 17:19:08 [lingkuan_refine.commons.variable_manager;111]  : [2025-08-20 17:18] 运行时变量已保存到: D:\pycharm_test\lingkuan_refine\VAR\runtime_vars_cloud.json
INFO     2025-08-20 17:19:08 [lingkuan_refine.conftest;133]  : 切换到VPS URL: https://39.99.145.155/vps
INFO     2025-08-20 17:19:13 [lingkuan_refine.commons.api_base;137]  : [2025-08-20 17:19:13] POST请求（JSON）: /subcontrol/trader | 数据: {'account': '300159', 'password': 'fa1af751c83d311f091c9393a364068c', 'remark': '测试数据', 'followStatus': 1, 'templateId': 1, 'type': 0, 'cfd': '', 'forex': '', 'followOrderRemark': 1, 'fixedComment': 'ceshi', 'commentType': '', 'digits': '', 'platformId': '', 'platform': 'FXAdamantStone-Real'}
INFO     2025-08-20 17:19:13 [lingkuan_refine.commons.api_base;145]  : [2025-08-20 17:19:13] 请求后等待 1 秒
INFO     2025-08-20 17:19:15 [lingkuan_refine.commons.api_base;397]  : [2025-08-20 17:19:15] 执行SQL: SELECT * FROM follow_trader WHERE account = %s ORDER BY create_time DESC | 参数: ('300159',)
INFO     2025-08-20 17:19:15 [lingkuan_refine.commons.api_base;400]  : [2025-08-20 17:19:15] 查询成功，结果数量: 1 | SQL: SELECT * FROM follow_trader WHERE account = %s ORDER BY create_time DESC
INFO     2025-08-20 17:19:15 [lingkuan_refine.commons.api_base;411]  : [2025-08-20 17:19:15] 查询结果: [{"id": 6343, "account": "300159", "is_demo": 1, "type": 0, "password": "fa1af751c83d311f091c9393a364068c", "platform_id": 346, "platform": "FXAdamantStone-Real", "status": 0, "status_extra": "启动成功", "ip_addr": "39.99.145.155", "server_id": 64, "server_name": "39.99.145.155-Allon专用张家口3", "euqit": 10000149.76, "balance": 10000149.76, "free_margin": 10000149.76, "margin_proportion": 0.0, "leverage": 100, "profit_loss": 0.0, "multiple": 0.0, "diff": 3, "version": 0, "remark": "测试数据", "deleted": 0, "creator": 10101, "create_time": "2025-08-20 17:19:12", "updater": 10101, "update_time": "2025-08-20 17:19:12", "template_id": 1, "follow_status": 1, "is_first_sync": 0, "login_node": "47.238.99.66:443", "cfd": "", "forex": "", "node_type": 0, "login_last_time": "2025-08-20 17:19:10", "ab_remark": null, "follow_order_remark": 1, "fixed_comment": "ceshi", "comment_type": null, "digits": 0}]
INFO     2025-08-20 17:19:15 [root;175]  : 新增策略账号ID: 6343
INFO     2025-08-20 17:19:15 [lingkuan_refine.commons.variable_manager;111]  : [2025-08-20 17:18] 运行时变量已保存到: D:\pycharm_test\lingkuan_refine\VAR\runtime_vars_cloud.json
INFO     2025-08-20 17:19:15 [root;183]  : 新增策略账号状态status应为0（正常），实际状态为: 0
INFO     2025-08-20 17:19:15 [root;187]  : 账号净值euqit有钱，实际金额为: 10000149.76
INFO     2025-08-20 17:19:15 [lingkuan_refine.conftest;61]  : [2025-08-20 17:18] 用例 test_cloudTrader/test_create.py::TestCreate_cloudTrader::test_user_hangVps 使用默认URL登录: https://uat.atcp.top/api
INFO     2025-08-20 17:19:15 [lingkuan_refine.conftest;83]  : UAT登录尝试 1/3，MFA验证码: 96539
INFO     2025-08-20 17:19:16 [lingkuan_refine.conftest;108]  : UAT登录成功（第1次尝试）
INFO     2025-08-20 17:19:16 [lingkuan_refine.commons.variable_manager;111]  : [2025-08-20 17:18] 运行时变量已保存到: D:\pycharm_test\lingkuan_refine\VAR\runtime_vars_cloud.json
INFO     2025-08-20 17:19:16 [lingkuan_refine.commons.variable_manager;111]  : [2025-08-20 17:18] 运行时变量已保存到: D:\pycharm_test\lingkuan_refine\VAR\runtime_vars_cloud.json
INFO     2025-08-20 17:19:17 [lingkuan_refine.commons.api_base;137]  : [2025-08-20 17:19:17] POST请求（JSON）: /mascontrol/user/hangVps | 数据: {'accountType': 1, 'vpsId': 64, 'traderId': 6343, 'followDirection': 0, 'followMode': 1, 'followParam': 1, 'remainder': 0, 'placedType': 0, 'templateId': 1, 'followStatus': 1, 'followOpen': 1, 'followClose': 1, 'fixedComment': '', 'commentType': '', 'digits': 0, 'traderUserIds': [5940, 5942, 5947, 5938, 5946, 5941, 5944, 5939, 5943]}
INFO     2025-08-20 17:19:17 [lingkuan_refine.commons.api_base;145]  : [2025-08-20 17:19:17] 请求后等待 1 秒
INFO     2025-08-20 17:19:18 [lingkuan_refine.commons.api_base;599]  : [2025-08-20 17:19:18] 开始等待数据库记录稳定 | SQL: SELECT * FROM follow_trader WHERE account = %s | 超时: 30秒 | 稳定期: 3秒
INFO     2025-08-20 17:19:18 [lingkuan_refine.commons.api_base;397]  : [2025-08-20 17:19:18] 执行SQL: SELECT * FROM follow_trader WHERE account = %s ORDER BY account ASC | 参数: ('300160',)
INFO     2025-08-20 17:19:18 [lingkuan_refine.commons.api_base;400]  : [2025-08-20 17:19:18] 查询成功，结果数量: 1 | SQL: SELECT * FROM follow_trader WHERE account = %s ORDER BY account ASC
INFO     2025-08-20 17:19:18 [lingkuan_refine.commons.api_base;411]  : [2025-08-20 17:19:18] 查询结果: [{"id": 6351, "account": "300160", "is_demo": 1, "type": 1, "password": "fa1af751c83d311f091c9393a364068c", "platform_id": 346, "platform": "FXAdamantStone-Real", "status": 0, "status_extra": null, "ip_addr": "39.99.145.155", "server_id": 64, "server_name": "39.99.145.155-Allon专用张家口3", "euqit": 0.0, "balance": 0.0, "free_margin": 0.0, "margin_proportion": 0.0, "leverage": 0, "profit_loss": 0.0, "multiple": 0.0, "diff": 0, "version": 0, "remark": null, "deleted": 0, "creator": 10101, "create_time": "2025-08-20 17:19:16", "updater": 10101, "update_time": "2025-08-20 17:19:16", "template_id": 1, "follow_status": 1, "is_first_sync": 1, "login_node": null, "cfd": null, "forex": null, "node_type": 2, "login_last_time": null, "ab_remark": null, "follow_order_remark": 0, "fixed_comment": null, "comment_type": null, "digits": 0}]
INFO     2025-08-20 17:19:21 [lingkuan_refine.commons.api_base;397]  : [2025-08-20 17:19:21] 执行SQL: SELECT * FROM follow_trader WHERE account = %s ORDER BY account ASC | 参数: ('300160',)
INFO     2025-08-20 17:19:21 [lingkuan_refine.commons.api_base;400]  : [2025-08-20 17:19:21] 查询成功，结果数量: 1 | SQL: SELECT * FROM follow_trader WHERE account = %s ORDER BY account ASC
INFO     2025-08-20 17:19:21 [lingkuan_refine.commons.api_base;411]  : [2025-08-20 17:19:21] 查询结果: [{"id": 6351, "account": "300160", "is_demo": 1, "type": 1, "password": "fa1af751c83d311f091c9393a364068c", "platform_id": 346, "platform": "FXAdamantStone-Real", "status": 0, "status_extra": "启动成功", "ip_addr": "39.99.145.155", "server_id": 64, "server_name": "39.99.145.155-Allon专用张家口3", "euqit": 9981781.32, "balance": 9981781.32, "free_margin": 0.0, "margin_proportion": 0.0, "leverage": 0, "profit_loss": 0.0, "multiple": 0.0, "diff": 0, "version": 0, "remark": null, "deleted": 0, "creator": 10101, "create_time": "2025-08-20 17:19:16", "updater": 10101, "update_time": "2025-08-20 17:19:19", "template_id": 1, "follow_status": 1, "is_first_sync": 1, "login_node": "47.238.99.66:443", "cfd": null, "forex": null, "node_type": 0, "login_last_time": "2025-08-20 17:19:19", "ab_remark": null, "follow_order_remark": 0, "fixed_comment": null, "comment_type": null, "digits": 0}]
INFO     2025-08-20 17:19:23 [lingkuan_refine.commons.api_base;397]  : [2025-08-20 17:19:23] 执行SQL: SELECT * FROM follow_trader WHERE account = %s ORDER BY account ASC | 参数: ('300160',)
INFO     2025-08-20 17:19:23 [lingkuan_refine.commons.api_base;400]  : [2025-08-20 17:19:23] 查询成功，结果数量: 1 | SQL: SELECT * FROM follow_trader WHERE account = %s ORDER BY account ASC
INFO     2025-08-20 17:19:23 [lingkuan_refine.commons.api_base;411]  : [2025-08-20 17:19:23] 查询结果: [{"id": 6351, "account": "300160", "is_demo": 1, "type": 1, "password": "fa1af751c83d311f091c9393a364068c", "platform_id": 346, "platform": "FXAdamantStone-Real", "status": 0, "status_extra": "启动成功", "ip_addr": "39.99.145.155", "server_id": 64, "server_name": "39.99.145.155-Allon专用张家口3", "euqit": 9981781.32, "balance": 9981781.32, "free_margin": 9981781.32, "margin_proportion": 0.0, "leverage": 100, "profit_loss": 0.0, "multiple": 0.0, "diff": 3, "version": 0, "remark": null, "deleted": 0, "creator": 10101, "create_time": "2025-08-20 17:19:21", "updater": 10101, "update_time": "2025-08-20 17:19:21", "template_id": 1, "follow_status": 1, "is_first_sync": 0, "login_node": "47.238.99.66:443", "cfd": null, "forex": null, "node_type": 0, "login_last_time": "2025-08-20 17:19:19", "ab_remark": null, "follow_order_remark": 0, "fixed_comment": null, "comment_type": null, "digits": 0}]
INFO     2025-08-20 17:19:25 [lingkuan_refine.commons.api_base;397]  : [2025-08-20 17:19:25] 执行SQL: SELECT * FROM follow_trader WHERE account = %s ORDER BY account ASC | 参数: ('300160',)
INFO     2025-08-20 17:19:25 [lingkuan_refine.commons.api_base;400]  : [2025-08-20 17:19:25] 查询成功，结果数量: 1 | SQL: SELECT * FROM follow_trader WHERE account = %s ORDER BY account ASC
INFO     2025-08-20 17:19:25 [lingkuan_refine.commons.api_base;411]  : [2025-08-20 17:19:25] 查询结果: [{"id": 6351, "account": "300160", "is_demo": 1, "type": 1, "password": "fa1af751c83d311f091c9393a364068c", "platform_id": 346, "platform": "FXAdamantStone-Real", "status": 0, "status_extra": "启动成功", "ip_addr": "39.99.145.155", "server_id": 64, "server_name": "39.99.145.155-Allon专用张家口3", "euqit": 9981781.32, "balance": 9981781.32, "free_margin": 9981781.32, "margin_proportion": 0.0, "leverage": 100, "profit_loss": 0.0, "multiple": 0.0, "diff": 3, "version": 0, "remark": null, "deleted": 0, "creator": 10101, "create_time": "2025-08-20 17:19:21", "updater": 10101, "update_time": "2025-08-20 17:19:21", "template_id": 1, "follow_status": 1, "is_first_sync": 0, "login_node": "47.238.99.66:443", "cfd": null, "forex": null, "node_type": 0, "login_last_time": "2025-08-20 17:19:19", "ab_remark": null, "follow_order_remark": 0, "fixed_comment": null, "comment_type": null, "digits": 0}]
INFO     2025-08-20 17:19:27 [lingkuan_refine.commons.api_base;397]  : [2025-08-20 17:19:27] 执行SQL: SELECT * FROM follow_trader WHERE account = %s ORDER BY account ASC | 参数: ('300160',)
INFO     2025-08-20 17:19:27 [lingkuan_refine.commons.api_base;400]  : [2025-08-20 17:19:27] 查询成功，结果数量: 1 | SQL: SELECT * FROM follow_trader WHERE account = %s ORDER BY account ASC
INFO     2025-08-20 17:19:27 [lingkuan_refine.commons.api_base;411]  : [2025-08-20 17:19:27] 查询结果: [{"id": 6351, "account": "300160", "is_demo": 1, "type": 1, "password": "fa1af751c83d311f091c9393a364068c", "platform_id": 346, "platform": "FXAdamantStone-Real", "status": 0, "status_extra": "启动成功", "ip_addr": "39.99.145.155", "server_id": 64, "server_name": "39.99.145.155-Allon专用张家口3", "euqit": 9981781.32, "balance": 9981781.32, "free_margin": 9981781.32, "margin_proportion": 0.0, "leverage": 100, "profit_loss": 0.0, "multiple": 0.0, "diff": 3, "version": 0, "remark": null, "deleted": 0, "creator": 10101, "create_time": "2025-08-20 17:19:21", "updater": 10101, "update_time": "2025-08-20 17:19:21", "template_id": 1, "follow_status": 1, "is_first_sync": 0, "login_node": "47.238.99.66:443", "cfd": null, "forex": null, "node_type": 0, "login_last_time": "2025-08-20 17:19:19", "ab_remark": null, "follow_order_remark": 0, "fixed_comment": null, "comment_type": null, "digits": 0}]
INFO     2025-08-20 17:19:29 [lingkuan_refine.commons.api_base;397]  : [2025-08-20 17:19:29] 执行SQL: SELECT * FROM follow_trader WHERE account = %s ORDER BY account ASC | 参数: ('300160',)
INFO     2025-08-20 17:19:29 [lingkuan_refine.commons.api_base;400]  : [2025-08-20 17:19:29] 查询成功，结果数量: 1 | SQL: SELECT * FROM follow_trader WHERE account = %s ORDER BY account ASC
INFO     2025-08-20 17:19:29 [lingkuan_refine.commons.api_base;411]  : [2025-08-20 17:19:29] 查询结果: [{"id": 6351, "account": "300160", "is_demo": 1, "type": 1, "password": "fa1af751c83d311f091c9393a364068c", "platform_id": 346, "platform": "FXAdamantStone-Real", "status": 0, "status_extra": "启动成功", "ip_addr": "39.99.145.155", "server_id": 64, "server_name": "39.99.145.155-Allon专用张家口3", "euqit": 9981781.32, "balance": 9981781.32, "free_margin": 9981781.32, "margin_proportion": 0.0, "leverage": 100, "profit_loss": 0.0, "multiple": 0.0, "diff": 3, "version": 0, "remark": null, "deleted": 0, "creator": 10101, "create_time": "2025-08-20 17:19:21", "updater": 10101, "update_time": "2025-08-20 17:19:21", "template_id": 1, "follow_status": 1, "is_first_sync": 0, "login_node": "47.238.99.66:443", "cfd": null, "forex": null, "node_type": 0, "login_last_time": "2025-08-20 17:19:19", "ab_remark": null, "follow_order_remark": 0, "fixed_comment": null, "comment_type": null, "digits": 0}]
INFO     2025-08-20 17:19:29 [lingkuan_refine.commons.api_base;627]  : [2025-08-20 17:19:29] 数据已稳定3秒（耗时10.9秒）| 结果数: 1
INFO     2025-08-20 17:19:29 [lingkuan_refine.commons.variable_manager;111]  : [2025-08-20 17:18] 运行时变量已保存到: D:\pycharm_test\lingkuan_refine\VAR\runtime_vars_cloud.json
INFO     2025-08-20 17:19:29 [root;287]  : 账号 300160 状态异常：预期status=0，实际=0
INFO     2025-08-20 17:19:29 [root;291]  : 账号 300160 净值异常：预期euqit≠0，实际=9981781.32
INFO     2025-08-20 17:19:29 [lingkuan_refine.commons.api_base;599]  : [2025-08-20 17:19:29] 开始等待数据库记录稳定 | SQL: SELECT * FROM follow_trader_subscribe WHERE slave_account = %s | 超时: 30秒 | 稳定期: 3秒
INFO     2025-08-20 17:19:29 [lingkuan_refine.commons.api_base;397]  : [2025-08-20 17:19:29] 执行SQL: SELECT * FROM follow_trader_subscribe WHERE slave_account = %s ORDER BY slave_account ASC | 参数: ('300160',)
INFO     2025-08-20 17:19:29 [lingkuan_refine.commons.api_base;400]  : [2025-08-20 17:19:29] 查询成功，结果数量: 1 | SQL: SELECT * FROM follow_trader_subscribe WHERE slave_account = %s ORDER BY slave_account ASC
INFO     2025-08-20 17:19:29 [lingkuan_refine.commons.api_base;411]  : [2025-08-20 17:19:29] 查询结果: [{"id": 4826, "master_id": 6343, "slave_id": 6351, "master_account": "300159", "slave_account": "300160", "follow_mode": 1, "follow_param": 1.0, "follow_status": 1, "follow_open": 1, "follow_close": 1, "follow_rep": 1, "placed_type": 0, "tp_sl": 0, "follow_direction": 0, "pause": 0, "remark": null, "order_num": 0, "version": 0, "deleted": 0, "creator": null, "create_time": "2025-08-20 17:19:21", "updater": null, "update_time": "2025-08-20 17:19:21", "remainder": 0, "fixed_comment": null, "comment_type": null, "digits": 0}]
INFO     2025-08-20 17:19:31 [lingkuan_refine.commons.api_base;397]  : [2025-08-20 17:19:31] 执行SQL: SELECT * FROM follow_trader_subscribe WHERE slave_account = %s ORDER BY slave_account ASC | 参数: ('300160',)
INFO     2025-08-20 17:19:31 [lingkuan_refine.commons.api_base;400]  : [2025-08-20 17:19:31] 查询成功，结果数量: 1 | SQL: SELECT * FROM follow_trader_subscribe WHERE slave_account = %s ORDER BY slave_account ASC
INFO     2025-08-20 17:19:31 [lingkuan_refine.commons.api_base;411]  : [2025-08-20 17:19:31] 查询结果: [{"id": 4826, "master_id": 6343, "slave_id": 6351, "master_account": "300159", "slave_account": "300160", "follow_mode": 1, "follow_param": 1.0, "follow_status": 1, "follow_open": 1, "follow_close": 1, "follow_rep": 1, "placed_type": 0, "tp_sl": 0, "follow_direction": 0, "pause": 0, "remark": null, "order_num": 0, "version": 0, "deleted": 0, "creator": null, "create_time": "2025-08-20 17:19:21", "updater": null, "update_time": "2025-08-20 17:19:21", "remainder": 0, "fixed_comment": null, "comment_type": null, "digits": 0}]
INFO     2025-08-20 17:19:34 [lingkuan_refine.commons.api_base;397]  : [2025-08-20 17:19:34] 执行SQL: SELECT * FROM follow_trader_subscribe WHERE slave_account = %s ORDER BY slave_account ASC | 参数: ('300160',)
INFO     2025-08-20 17:19:34 [lingkuan_refine.commons.api_base;400]  : [2025-08-20 17:19:34] 查询成功，结果数量: 1 | SQL: SELECT * FROM follow_trader_subscribe WHERE slave_account = %s ORDER BY slave_account ASC
INFO     2025-08-20 17:19:34 [lingkuan_refine.commons.api_base;411]  : [2025-08-20 17:19:34] 查询结果: [{"id": 4826, "master_id": 6343, "slave_id": 6351, "master_account": "300159", "slave_account": "300160", "follow_mode": 1, "follow_param": 1.0, "follow_status": 1, "follow_open": 1, "follow_close": 1, "follow_rep": 1, "placed_type": 0, "tp_sl": 0, "follow_direction": 0, "pause": 0, "remark": null, "order_num": 0, "version": 0, "deleted": 0, "creator": null, "create_time": "2025-08-20 17:19:21", "updater": null, "update_time": "2025-08-20 17:19:21", "remainder": 0, "fixed_comment": null, "comment_type": null, "digits": 0}]
INFO     2025-08-20 17:19:36 [lingkuan_refine.commons.api_base;397]  : [2025-08-20 17:19:36] 执行SQL: SELECT * FROM follow_trader_subscribe WHERE slave_account = %s ORDER BY slave_account ASC | 参数: ('300160',)
INFO     2025-08-20 17:19:36 [lingkuan_refine.commons.api_base;400]  : [2025-08-20 17:19:36] 查询成功，结果数量: 1 | SQL: SELECT * FROM follow_trader_subscribe WHERE slave_account = %s ORDER BY slave_account ASC
INFO     2025-08-20 17:19:36 [lingkuan_refine.commons.api_base;411]  : [2025-08-20 17:19:36] 查询结果: [{"id": 4826, "master_id": 6343, "slave_id": 6351, "master_account": "300159", "slave_account": "300160", "follow_mode": 1, "follow_param": 1.0, "follow_status": 1, "follow_open": 1, "follow_close": 1, "follow_rep": 1, "placed_type": 0, "tp_sl": 0, "follow_direction": 0, "pause": 0, "remark": null, "order_num": 0, "version": 0, "deleted": 0, "creator": null, "create_time": "2025-08-20 17:19:21", "updater": null, "update_time": "2025-08-20 17:19:21", "remainder": 0, "fixed_comment": null, "comment_type": null, "digits": 0}]
INFO     2025-08-20 17:19:36 [lingkuan_refine.commons.api_base;627]  : [2025-08-20 17:19:36] 数据已稳定3秒（耗时6.4秒）| 结果数: 1
INFO     2025-08-20 17:19:36 [root;307]  : 账号 300160 订阅表关联校验通过
INFO     2025-08-20 17:19:36 [lingkuan_refine.commons.api_base;599]  : [2025-08-20 17:19:36] 开始等待数据库记录稳定 | SQL: SELECT * FROM follow_trader WHERE account = %s | 超时: 30秒 | 稳定期: 3秒
INFO     2025-08-20 17:19:36 [lingkuan_refine.commons.api_base;397]  : [2025-08-20 17:19:36] 执行SQL: SELECT * FROM follow_trader WHERE account = %s ORDER BY account ASC | 参数: ('300161',)
INFO     2025-08-20 17:19:36 [lingkuan_refine.commons.api_base;400]  : [2025-08-20 17:19:36] 查询成功，结果数量: 1 | SQL: SELECT * FROM follow_trader WHERE account = %s ORDER BY account ASC
